"id";"valid";"ref";"year";"species";"taxid";"taxon";"taxon_group";"family";"marker_type";"nb_markers";"sex";"crossing";"n_progeny";"n_meiosis";"linkage_map_length";"physical_length";"map_quality";"mapping_function";"accession";"link_genome";"ref_genome";"genome_size";"genome_Cvalue";"ploidy";"hcn";"original_map";"public_database";"ABH_data";"MapMaker_data";"link_data";"doi";"contact"
"Oryza_sativa_Jiang2017";"FALSE";"Jiang";2017;"Oryza_sativa";4530;"Angiosperm";4;"Poaceae";"bin";3057;"sex-averaged";"BRIL";124;"NA";"1266.5";372240000;"NA";"NA";"GCA_001433935.1";"NA";"Os-Nipponbare-Reference-IRGSP-1.0";"NA";489;2;12;"NA";"NA";"NA";"NA";"https://www.frontiersin.org/articles/file/downloadfile/271720_supplementary-materials_datasheets_1_xls/octet-stream/Data%20Sheet%201.XLS/1/271720";"https://doi.org/10.3389/fpls.2017.01223";"NA"
"NA";"FALSE";"Zhu";2018;"Oryza_minuta";63629;"Angiosperm";4;"Poaceae";"NA";5521;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";1687;4;12;"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.3389/fpls.2018.01492";"NA"
"NA";"FALSE";"Zhu";2017;"Oryza_sativa";4530;"Angiosperm";4;"Poaceae";"NA";3016;"NA";"indica_x_japonica";"NA";"NA";"NA";"NA";"NA";"NA";"GCA_001433935.1";"NA";"NA";"NA";489;2;12;"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1038/s41598-017-10666-7";"NA"
"NA";"FALSE";"Qiao";2016;"Oryza_rufipogon";4529;"Angiosperm";4;"Poaceae";"NA";313;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";445;2;12;"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1186/s12864-016-2987-5";"NA"
"Oryza_nivara_Ma2016";"TRUE";"Ma";2016;"Oryza_nivara";4536;"Angiosperm";4;"Poaceae";"SNP";1070;"sex-averaged";"IL";131;"NA";1058;"368.401488";"NA";"bin";"GCA_000576065.1";"NA";"NA";"NA";455;2;12;"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1038/srep27425";"NA"
"Brassica_napus_Clarke2016";"FALSE";"Clarke";2016;"Brassica_napus";3708;"Angiosperm";1;"Brassicaceae";"NA";684;"NA";"NA";"NA";"NA";"1505.1";414734933;"NA";"NA";"NA";"NA";"NA";"NA";1125;4;9;"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1007%2Fs00122-016-2746-7/MediaObjects/122_2016_2746_MOESM7_ESM.pdf";"https://doi.org/10.1007/s00122-016-2746-7";"NA"
"Secale_cereale_Myskow2011";"FALSE";"Myskow";2011;"Secale_cereale";4550;"Angiosperm";4;"Poaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";8093;2;7;"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1007%2Fs11032-011-9627-1/MediaObjects/11032_2011_9627_MOESM1_ESM.xls";"https://doi.org/10.1007/s11032-011-9627-1";"NA"
"Osmanthus_fragrans_He2017";"FALSE";"He";2017;"Osmanthus_fragrans";93977;"Angiosperm";1;"Oleaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://www.frontiersin.org/articles/file/downloadfile/288507_supplementary-materials_tables_1_csv/octet-stream/Table%201.CSV/1/288507";"https://doi.org/10.3389/fpls.2017.01621";"NA"
"Trifolium_repens_Isobe2012";"FALSE";"Isobe";2012;"Trifolium_repens";3899;"Angiosperm";1;"Fabaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";1093;4;8;"NA";"NA";"NA";"NA";"https://www.g3journal.org/highwire/filestream/472007/field_highwire_adjunct_files/7/TableS2.xls";"https://doi.org/10.1534/g3.112.002600 ";"NA"
"Fragaria_ananassa_SanchezSevilla2015";"FALSE";"SanchezSevilla";2015;"Fragaria_ananassa";3747;"NA";1;"Rosaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1371/journal.pone.0144960.s002";"https://doi.org/10.1371/journal.pone.0144960";"NA"
"Pyrus_sp_Chen2014";"FALSE";"Chen";2014;"Pyrus_sp";"NA";"NA";"NA";"NA";"NA";484;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"GCA_008932095.1";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1007%2Fs11105-014-0745-x/MediaObjects/11105_2014_745_MOESM3_ESM.xls";"https://doi.org/10.1007/s11105-014-0745-x";"NA"
"Sorghum_bicolor_Mace2009";"FALSE";"Mace";2009;"Sorghum_bicolor";4558;"Angiosperm";4;"Poaceae";"NA";2029;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";734;2;10;"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1186%2F1471-2229-9-13/MediaObjects/12870_2008_355_MOESM3_ESM.xls";"https://doi.org/10.1186/1471-2229-9-13";"NA"
"Sorghum_bicolor_Shen2015";"FALSE";"NA";2015;"Sorghum_bicolor";4558;"Angiosperm";4;"Poaceae";"NA";374;"NA";"NA";"NA";"NA";"1430.167";646643703;"NA";"NA";"NA";"NA";"NA";"NA";734;2;10;"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1007%2Fs00122-015-2458-4/MediaObjects/122_2015_2458_MOESM7_ESM.xlsx";"https://doi.org/10.1007/s00122-015-2458-4";"NA"
"Vicia_faba_Webb2015";"FALSE";"Webb";2015;"Vicia_faba";3906;"Angiosperm";1;"Fabaceae";"NA";757;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";13032;2;6;"NA";"NA";"NA";"NA";"https://onlinelibrary.wiley.com/action/downloadSupplement?doi=10.1111%2Fpbi.12371&file=pbi12371-sup-0002-TableS1-S4.xlsx";"https://doi.org/10.1111/pbi.12371";"NA"
"Lupinus_luteus_MunirIqbal2019";"FALSE";"MunirIqbal";2019;"Lupinus_luteus";3873;"Angiosperm";1;"Fabaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";978;"NA";"NA";"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1186%2Fs12863-019-0767-3/MediaObjects/12863_2019_767_MOESM2_ESM.xlsx";"https://doi.org/10.1186/s12863-019-0767-3";"NA"
"Solanum_lycopersicum_Gonda2018";"TRUE";"Gonda";2018;"Solanum_lycopersicum";4081;"Angiosperm";1;"Solanaceae";"SNP";2869;"sex-averaged";"RIL";148;"NA";"1375.2733239855";800051991;"NA";"kosambi";"GCA_000188115.3";"NA";"SL4.0";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://dl.sciencesocieties.org/publications/tpg/supplements/12/180010_supp-tables_supplement1.zip";"doi:10.3835/plantgenome2018.02.0010";"NA"
"Triticum_turgidum_Colasuonno2014";"FALSE";"Colasuonno";2014;"Triticum_turgidum";4571;"Angiosperm";4;"Poaceae";"NA";5670;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";12005;4;7;"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1007%2Fs11032-014-0183-3/MediaObjects/11032_2014_183_MOESM4_ESM.xls";"https://doi.org/10.1007/s11032-014-0183-3";"NA"
"Triticum_turgidum_Maccaferri2014";"FALSE";"Maccaferri";2014;"Triticum_turgidum";4571;"Angiosperm";4;"Poaceae";"NA";29197;"NA";"NA";"NA";"NA";"2696.28116330391";3578511252;"NA";"NA";"NA";"NA";"NA";"NA";12005;4;7;"NA";"NA";"NA";"NA";"https://onlinelibrary.wiley.com/action/downloadSupplement?doi=10.1111%2Fpbi.12288&file=pbi12288-sup-0005-TableS2.xlsx";"https://doi.org/10.1111/pbi.12288";"NA"
"Triticum_turgidum_Marone2012";"FALSE";"Marone";2012;"Triticum_turgidum";4571;"Angiosperm";4;"Poaceae";"NA";1897;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";12005;4;7;"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1007%2Fs00122-012-1939-y/MediaObjects/122_2012_1939_MOESM2_ESM.xls";"https://doi.org/10.1007/s00122-012-1939-y";"NA"
"Triticum_dicoccoides_Jorgensen2017";"TRUE";"Jorgensen";2017;"Triticum_dicoccoides";85692;"Angiosperm";4;"Poaceae";"SNP";11863;"sex-averaged";"RIL";445;"NA";"1727.93";10290758045;"NA";"kosambi";"GCA_002575655.1";"NA";"NA";"NA";12005;4;7;"NA";"NA";"NA";"NA";"https://www.frontiersin.org/articles/file/downloadfile/255603_supplementary-materials_tables_1_xlsx/octet-stream/Table%201.XLSX/1/255603";"https://doi.org/10.3389/fpls.2017.01798";"NA"
"NA";"FALSE";"Boyko";2002;"Aegilops_tauschii";37682;"Angiosperm";4;"Poaceae";"NA";732;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1023/A:1014831511810";"NA"
"Vitis_vinifera_Wang2012F";"FALSE";"Wang";2012;"Vitis_vinifera";29760;"Angiosperm";1;"Vitaceae";"NA";1121;"female";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";416;2;19;"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1186%2F1471-2229-12-148/MediaObjects/12870_2012_1164_MOESM4_ESM.xlsx";"https://doi.org/10.1186/1471-2229-12-148";"NA"
"Vitis_vinifera_Wang2012M";"FALSE";"Wang";2012;"Vitis_vinifera";29760;"Angiosperm";1;"Vitaceae";"NA";759;"male";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";416;2;19;"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1186%2F1471-2229-12-148/MediaObjects/12870_2012_1164_MOESM4_ESM.xlsx";"https://doi.org/10.1186/1471-2229-12-148";"NA"
"Vitis_vinifera_Wang2012";"FALSE";"Wang";2012;"Vitis_vinifera";29760;"Angiosperm";1;"Vitaceae";"NA";1646;"sex-averaged";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";416;2;19;"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1186%2F1471-2229-12-148/MediaObjects/12870_2012_1164_MOESM4_ESM.xlsx";"https://doi.org/10.1186/1471-2229-12-148";"NA"
"Carica_papaya_Yu2009";"FALSE";"Yu";2009;"Carica_papaya";3649;"Angiosperm";1;"Caricaceae";"NA";963;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";367;2;9;"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1186/1471-2164-10-371";"NA"
"NA";"FALSE";"Zhou";2015;"Populus_deltoides";3696;"Angiosperm";1;"Salicaceae";"NA";597;"female";"NA";"NA";"NA";"1940.3";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1371/journal.pone.0126077";"NA"
"NA";"FALSE";"Zhou";2015;"Populus_deltoides";3696;"Angiosperm";1;"Salicaceae";"NA";519;"male";"NA";"NA";"NA";"2496.3";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1371/journal.pone.0126077";"NA"
"NA";"FALSE";"Zhou";2015;"Populus_deltoides";3696;"Angiosperm";1;"Salicaceae";"NA";597;"female";"NA";"NA";"NA";"1940.3";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1371/journal.pone.0126077";"NA"
"Cucumis_sativus_Yang2013";"FALSE";"Yang";2013;"Cucumis_sativus";3659;"Angiosperm";1;"Cucurbitaceae";"NA";783;"NA";"NA";"NA";"NA";730;"NA";"NA";"NA";"NA";"NA";"NA";"NA";880;2;7;"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1186%2F1471-2229-13-53/MediaObjects/12870_2012_1262_MOESM2_ESM.xlsx";"https://doi.org/10.1186/1471-2229-13-53";"NA"
"NA";"FALSE";"Wang";2017;"Setaria_italica";4555;"Angiosperm";4;"Poaceae";"NA";1694;"NA";"NA";"NA";"NA";"1542.87";"NA";"NA";"NA";"NA";"NA";"NA";"NA";513;2;9;"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1007/s11032-017-0727-4";"NA"
"NA";"FALSE";"Quan";2018;"Oryza_nivara";4536;"Angiosperm";4;"Poaceae";"NA";5472;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";455;2;12;"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.3389/fpls.2017.02269";"NA"
"NA";"FALSE";"Guo";2018;"Prunus_persica";3760;"Angiosperm";1;"Rosaceae";"NA";1310;"NA";"NA";"NA";"NA";"454.2";"NA";"NA";"NA";"NA";"NA";"NA";"NA";269;2;8;"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"NA";"FALSE";"Chang";2017;"Cucumis_melo";3656;"Angiosperm";1;"Cucurbitaceae";"NA";22933;"NA";"NA";"NA";"NA";"1088.3";"NA";"NA";"NA";"NA";"NA";"NA";"NA";929;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.3389/fpls.2017.00125";"NA"
"NA";"FALSE";"Wang";2019;"Ziziphus_jujuba";326968;"Angiosperm";1;"Rhamnaceae";"NA";3792;"NA";"NA";"NA";"NA";"2167.5";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.3389/fpls.2019.01424";"NA"
"Brassica_sp_Yang2018";"FALSE";"Yang";2018;"Brassica_sp";3717;"Angiosperm";1;"Brassicaceae";"NA";7950;"NA";"NA";"NA";"NA";"5725.19";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://www.frontiersin.org/articles/file/downloadfile/364046_supplementary-materials_tables_1_xlsx/octet-stream/Table%201.xlsx/2/364046";"https://doi.org/10.3389/fpls.2018.01161";"NA"
"NA";"FALSE";"Wang";2019;"Beta_vulgaris";161934;"Angiosperm";1;"Chenopodiaceae";"NA";3287;"NA";"NA";"NA";"NA";"1554.64";"NA";"NA";"NA";"NA";"NA";"NA";"NA";1223;2;9;"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1007/s12355-018-0632-0";"NA"
"Glycine_max_Zhang2018";"FALSE";"Zhang";2018;"Glycine_max";3847;"Angiosperm";1;"Fabaceae";"NA";5111;"NA";"NA";"NA";"NA";"2909.46";"NA";"NA";"NA";"NA";"NA";"NA";"NA";1100;2;20;"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1186%2Fs12864-018-5035-9/MediaObjects/12864_2018_5035_MOESM2_ESM.xlsx";"https://doi.org/10.1186/s12864-018-5035-9";"NA"
"NA";"FALSE";"Zhang";2019;"Paeonia_suffruticosa";45171;"Angiosperm";1;"Paeoniaceae";"NA";3868;"NA";"ostti___suffruticosa";"NA";"NA";"13175.5";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1016/j.scienta.2018.10.039";"NA"
"NA";"FALSE";"Liu";2017;"Boehmeria_nivea";83906;"Angiosperm";1;"Urticaceae";"NA";4338;"NA";"NA";"NA";"NA";"1942.9";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1038/s41598-017-13762-w";"NA"
"NA";"FALSE";"Zheng";2019;"Boehmeria_nivea";83906;"Angiosperm";1;"Urticaceae";"NA";6433;"NA";"NA";"NA";"NA";"2476.5";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1038/s41598-019-53399-5";"NA"
"NA";"FALSE";"Li";2017;"Gossypium_hirsutum";3635;"Angiosperm";1;"Malvaceae";"NA";3978;"NA";"NA";"NA";"NA";2480;"NA";"NA";"NA";"NA";"NA";"NA";"NA";2347;4;13;"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1371/journal.pone.0182918";"NA"
"Cichorium_intybus_Palumbo2019";"FALSE";"Palumbo";2019;"Cichorium_intybus";13427;"Angiosperm";1;"Asteraceae";"NA";727;"NA";"NA";"NA";"NA";1413;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://www.frontiersin.org/articles/file/downloadfile/443096_supplementary-materials_tables_2_xlsx/octet-stream/Table%202.XLSX/1/443096";"https://doi.org/10.3389/fpls.2019.00276";"NA"
"Arabidopsis_thaliana_Serin2017";"TRUE";"Serin";2017;"Arabidopsis_thaliana";3702;"Angiosperm";1;"Brassicaceae";"bin";1059;"sex-averaged";"RIL";160;"NA";"471.7028307";119050000;"NA";"kosambi";"GCA_000001735.2";"NA";"TAIR10";"NA";156;2;5;"NA";"NA";"NA";"NA";"https://www.frontiersin.org/articles/file/downloadfile/310192_supplementary-materials_datasheets_1_xlsx/octet-stream/Supplemental%20Tables.XLSX/1/310192";"https://doi.org/10.3389/fgene.2017.00201";"NA"
"NA";"FALSE";"Rowan";2019;"Arabidopsis_thaliana";3702;"Angiosperm";1;"Brassicaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";156;2;5;"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1101/665083";"NA"
"NA";"FALSE";"Rowan";2015;"Arabidopsis_thaliana";3702;"Angiosperm";1;"Brassicaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";156;2;5;"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1534/g3.114.016501";"NA"
"NA";"FALSE";"Thoquet";2002;"Medicago_truncatula";3880;"Angiosperm";1;"Fabaceae";"NA";289;"NA";"NA";"NA";"NA";1225;"NA";"NA";"NA";"NA";"NA";"NA";"NA";465;2;8;"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1186/1471-2229-2-1";"NA"
"Cicer_arietinum_Thudi2011";"FALSE";"Thudi";2011;"Cicer_arietinum";3827;"Angiosperm";1;"Fabaceae";"NA";1291;"NA";"NA";"NA";"NA";"845.56";"NA";"NA";"NA";"NA";"NA";"NA";"NA";929;2;8;"NA";"NA";"NA";"NA";"https://doi.org/10.1371/journal.pone.0027275.s005";"https://doi.org/10.1371/journal.pone.0027275";"NA"
"Lupinus_angustifolius_Kozak2019";"FALSE";"Kozak";2019;"Lupinus_angustifolius";3871;"Angiosperm";1;"Fabaceae";"NA";2235;"NA";"NA";"NA";"NA";"3036.1";518778590;"NA";"NA";"NA";"NA";"NA";"NA";905;2;20;"NA";"NA";"NA";"NA";"https://www.mdpi.com/2073-4395/9/10/653/s1";"https://doi.org/10.3390/agronomy9100653";"NA"
"Cicer_arietinum_Khajuria2015";"FALSE";"Khajuria";2015;"Cicer_arietinum";3827;"Angiosperm";1;"Fabaceae";"NA";634;"NA";"NA";"NA";"NA";"5032.859";1654721302;"NA";"NA";"NA";"NA";"NA";"NA";929;2;8;"NA";"NA";"NA";"NA";"https://doi.org/10.1371/journal.pone.0125583.s002";"https://doi.org/10.1371/journal.pone.0125583";"NA"
"Cicer_arietinum_Gaur2012";"FALSE";"Gaur";2012;"Cicer_arietinum";3827;"Angiosperm";1;"Fabaceae";"NA";696;"NA";"NA";"NA";"NA";"1411.907";325692932;"NA";"NA";"NA";"NA";"NA";"NA";929;2;8;"NA";"NA";"NA";"NA";"https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/19/5/10.1093/dnares/dss018/2/dss018-dss018supp_table1.xls?Expires=1606476634&Signature=DzHqFC~SnC62I0rklTUiClGfj1UFUSl45bxIEzrmxwUFap5hMyyExVHtAJ40IRG~15LDMLBY1NZIju82ENIIRVMIzzL2Us9~la6IYF~IdTz0tnpKNM8bU7B1HnlSlUqE6EdIqgwrahwJyzBreJ6Tvzjk2mQuyb74ndrh3Yp-BPDyheG1bGOprYwG-DooBCOQEKDXCXJGPrGaUYC8ZeJiDDJa7ZkWlMlnolMWxRjD6gMWAzP58ITJAiHRfIo79UAbUrOEfzdTOUnkQeOke2R6UjW09V9W4pIOfGQ~Fae86gndmQoCgJXOqOsZzxXdda6RabPECYRutkZUewq6Q4f-Xw__&Key-Pair-Id=APKAIE5G5CRDK6RD3PGA";"https://doi.org/10.1093/dnares/dss018";"NA"
"Sorghum_bicolor_Bowers2003";"FALSE";"Bowers";2003;"Sorghum_bicolor";4558;"Angiosperm";4;"Poaceae";"NA";2512;"NA";"NA";"NA";"NA";"1059.2";"NA";"NA";"NA";"NA";"NA";"NA";"NA";734;2;10;"NA";"NA";"NA";"NA";"http://www.plantgenome.uga.edu/PGML_files/sorghummap.xls";"https://www.genetics.org/content/165/1/367";"NA"
"NA";"FALSE";"Sun";2007;"Brassica_napus";3708;"Angiosperm";1;"Brassicaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";1125;4;9;"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1007/s00122-006-0483-z";"NA"
"Brassica_napus_Liu2013";"FALSE";"Liu";2013;"Brassica_napus";3708;"Angiosperm";1;"Brassicaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";1125;4;9;"NA";"NA";"NA";"NA";"https://doi.org/10.1371/journal.pone.0083052.s001";"https://doi.org/10.1371/journal.pone.0083052";"NA"
"Brassica_rapa_Wang2010";"FALSE";"Wang";2010;"Brassica_rapa";3711;"Angiosperm";1;"Brassicaceae";"NA";507;"NA";"NA";"NA";"NA";"1462.229";308856753;"NA";"NA";"NA";"NA";"NA";"NA";782;2;10;"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1186%2F1471-2164-12-239/MediaObjects/12864_2010_10142_MOESM1_ESM.XLS";"https://doi.org/10.1186/1471-2164-12-239";"NA"
"Raphanus_sativus_Shirasawa2011";"FALSE";"Shirasawa";2011;"Raphanus_sativus";3726;"Angiosperm";1;"Brassicaceae";"NA";843;"NA";"NA";"NA";"NA";"1217.7";326903467;"NA";"NA";"NA";"NA";"NA";"NA";538;2;9;"NA";"NA";"NA";"NA";"https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/18/4/10.1093/dnares/dsr013/2/dsr013-dsr013supp_table2.xls?Expires=1584117924&Signature=dgdu5r8mE-weqG9t-5Y-~SFJ6FnMlo~nhWecf4w-4nC0kZm0PN7O2JKz1YoPDXEY9IcQkLs2NrK58LGOA8vOL4Bga0QTkrr8bfnj0nGhkm-0nMb795onZKFCrFY6w1S-eZIgWM2uTc7kXx4mfrj3~8D4ixCguodC49qLKyiwqRUeyUCgVjSfpQwTDA6Ri2stcsJU1E7CPeBYFqze4km7LkSpy511dZhmDdgZp9oo6pvaKD3OhT9Ov4bvanvCu-fBAhvze92Ml4u7y1mC2nQJDRz6i82GzRuDRQEye4DkPX8h5ZzWm5qTg5DGv44~P4v~GTLdegNIYW4RWtTxaGG2UQ__&Key-Pair-Id=APKAIE5G5CRDK6RD3PGA";"https://doi.org/10.1093/dnares/dsr013";"NA"
"Setaria_italica_Ni2017";"FALSE";"Ni";2017;"Setaria_italica";4555;"Angiosperm";4;"Poaceae";"bin";3437;"sex-averaged";"RIL";184;"NA";"1927.845";414710986;"NA";"kosambi";"GCA_001652605.1";"NA";"NA";"NA";513;2;9;"NA";"NA";"NA";"NA";"https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/gigascience/6/2/10.1093_gigascience_giw005/8/giw005_supp.zip?Expires=1584264846&Signature=izUGzH7G0IdeHl4WmoqlhdSE-5gL~iq5stt5KnrpEGZdhL9qpoLKRK4cv0vXXgoJ33idIBKCNWosCkNCDNUmWdFVlchIVGZOq-WdktmUXsLVKf3ryktsgOOVL~y3FpMbsEoweQQ~mIzGrIlUY3wp-E5p3nL1ISe1ReAd59P~4t8PlpEMqK319UR-tKR~n-yUMuAhJc~YMcbJpgvPHMf~x~ZXVl1CMx6z7ebgUI-67wUxnoUE8YtBi0L~huOY~X46bRhrylarXDQRIuSd7JtFiP7a9dIRVsSjxCwxGduFAfYakDjI6r7IMhl8qp2AGltf6Iw8~kfYCczf58oZokAuqA__&Key-Pair-Id=APKAIE5G5CRDK6RD3PGA";"https://doi.org/10.1093/gigascience/giw005";"NA"
"Avena_sativa_Chaffin2016";"FALSE";"Chaffin";2016;"Avena_sativa";4498;"Angiosperm";4;"Poaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";12934;6;7;"NA";"NA";"NA";"NA";"https://acsess.onlinelibrary.wiley.com/action/downloadSupplement?doi=10.3835%2Fplantgenome2015.10.0102&file=tpg2plantgenome2015100102-sup-0001.zip";"https://acsess.onlinelibrary.wiley.com/doi/full/10.3835/plantgenome2015.10.0102";"NA"
"Avena_sativa_Oliver2013";"FALSE";"Oliver";2013;"Avena_sativa";4498;"Angiosperm";4;"Poaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";12934;6;7;"NA";"NA";"NA";"NA";"https://doi.org/10.1371/journal.pone.0058068.s006";"https://doi.org/10.1371/journal.pone.0058068";"NA"
"Vicia_faba_Yang2019";"FALSE";"Yang";2019;"Vicia_faba";3906;"Angiosperm";1;"Fabaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";13032;2;6;"NA";"NA";"NA";"NA";"https://onlinelibrary.wiley.com/action/downloadSupplement?doi=10.1111%2Fpbr.12679&file=pbr12679-sup-0001-TableS1.xlsx";"https://doi.org/10.1111/pbr.12679";"NA"
"Panicum_virgatum_Ali2018";"FALSE";"Ali";2018;"Panicum_virgatum";38727;"Angiosperm";4;"Poaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";1320;4;9;"NA";"NA";"NA";"NA";"https://onlinelibrary.wiley.com/action/downloadSupplement?doi=10.1111%2Fgcbb.12592&file=gcbb12592-sup-0001-TableS1-S6.xlsx";"https://doi.org/10.1111/gcbb.12592";"NA"
"Ricinus_communis_Senthilvel2019";"FALSE";"Senthilvel";2019;"Ricinus_communis";3988;"Angiosperm";1;"Euphorbiaceae";"NA";1978;"NA";"NA";"NA";"NA";"995.8";"NA";"NA";"NA";"NA";"NA";"NA";"NA";509;"NA";"NA";"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1038%2Fs41598-019-39967-9/MediaObjects/41598_2019_39967_MOESM5_ESM.xlsx";"https://doi.org/10.1038/s41598-019-39967-9";"NA"
