set	mkr	map	phys	gen	vld
Manihot_esculenta_ICGMC2015	s05214:42884	12	6934094	42.43	TRUE
Manihot_esculenta_ICGMC2015	s05214:42862	12	6934116	44.24	TRUE
Manihot_esculenta_ICGMC2015	s05214:42565	12	6934413	44.24	TRUE
Manihot_esculenta_ICGMC2015	s05214:42557	12	6934421	44.24	TRUE
Manihot_esculenta_ICGMC2015	s05214:42485	12	6934493	44.24	TRUE
Manihot_esculenta_ICGMC2015	s05214:42147	12	6934831	44.24	TRUE
Manihot_esculenta_ICGMC2015	s05214:42144	12	6934834	44.24	TRUE
Manihot_esculenta_ICGMC2015	s05214:42097	12	6934881	39.78	TRUE
Manihot_esculenta_ICGMC2015	s04557:55541	12	7033518	50.95	TRUE
Manihot_esculenta_ICGMC2015	s06906:361646	12	7108969	45.41	TRUE
Manihot_esculenta_ICGMC2015	s06906:361175	12	7109440	42.43	TRUE
Manihot_esculenta_ICGMC2015	s06906:314513	12	7156102	40.15	TRUE
Manihot_esculenta_ICGMC2015	s06906:282077	12	7188538	41.73	TRUE
Manihot_esculenta_ICGMC2015	s06906:70963	12	7399652	52.51	TRUE
Manihot_esculenta_ICGMC2015	s06906:70962	12	7399653	52.51	TRUE
Manihot_esculenta_ICGMC2015	s06906:70919	12	7399696	51.59	TRUE
Manihot_esculenta_ICGMC2015	s06906:39739	12	7430876	52.51	TRUE
Manihot_esculenta_ICGMC2015	s06906:39732	12	7430883	52.51	TRUE
Manihot_esculenta_ICGMC2015	s06906:39485	12	7431130	47.64	TRUE
Manihot_esculenta_ICGMC2015	s06906:39459	12	7431156	52.51	TRUE
Manihot_esculenta_ICGMC2015	s03181:12941	12	7484555	52.51	TRUE
Manihot_esculenta_ICGMC2015	s08974:110421	12	7723444	50.46	TRUE
Manihot_esculenta_ICGMC2015	s08974:110232	12	7723633	50.46	TRUE
Manihot_esculenta_ICGMC2015	s08974:110223	12	7723642	50.46	TRUE
Manihot_esculenta_ICGMC2015	s08974:110212	12	7723653	50.46	TRUE
Manihot_esculenta_ICGMC2015	s08974:110195	12	7723670	50.46	TRUE
Manihot_esculenta_ICGMC2015	s08974:97348	12	7736517	52.51	TRUE
Manihot_esculenta_ICGMC2015	s08974:97336	12	7736529	52.51	TRUE
Manihot_esculenta_ICGMC2015	s08974:97320	12	7736545	52.51	TRUE
Manihot_esculenta_ICGMC2015	s08974:97305	12	7736560	52.51	TRUE
Manihot_esculenta_ICGMC2015	s08974:87351	12	7746514	52.51	TRUE
Manihot_esculenta_ICGMC2015	s08974:46669	12	7787196	53.45	TRUE
Manihot_esculenta_ICGMC2015	s08974:46636	12	7787229	52.51	TRUE
Manihot_esculenta_ICGMC2015	s08974:46136	12	7787729	53.45	TRUE
Manihot_esculenta_ICGMC2015	s08974:46106	12	7787759	52.51	TRUE
Manihot_esculenta_ICGMC2015	s08974:46097	12	7787768	52.51	TRUE
Manihot_esculenta_ICGMC2015	s08974:46077	12	7787788	52.51	TRUE
Manihot_esculenta_ICGMC2015	s08974:32105	12	7801760	50.95	TRUE
Manihot_esculenta_ICGMC2015	s00253:11196	12	7846060	54.91	TRUE
Manihot_esculenta_ICGMC2015	s00253:11213	12	7846077	54.91	TRUE
Manihot_esculenta_ICGMC2015	s00631:47534	12	7927189	54.91	TRUE
Manihot_esculenta_ICGMC2015	s00631:192217	12	8071872	55.63	TRUE
Manihot_esculenta_ICGMC2015	s00631:219617	12	8099272	58.62	TRUE
Manihot_esculenta_ICGMC2015	s04745:35497	12	8156740	55.63	TRUE
Manihot_esculenta_ICGMC2015	s04745:35500	12	8156743	55.63	TRUE
Manihot_esculenta_ICGMC2015	s04745:118410	12	8239653	56.14	TRUE
Manihot_esculenta_ICGMC2015	s04745:118429	12	8239672	56.14	TRUE
Manihot_esculenta_ICGMC2015	s04745:365485	12	8486728	55.63	TRUE
Manihot_esculenta_ICGMC2015	s02811:18253	12	8591972	55.63	TRUE
Manihot_esculenta_ICGMC2015	s02811:18276	12	8591995	55.63	TRUE
Manihot_esculenta_ICGMC2015	s02811:18280	12	8591999	55.63	TRUE
Manihot_esculenta_ICGMC2015	s02811:62372	12	8636091	56.14	TRUE
Manihot_esculenta_ICGMC2015	s02811:112599	12	8686318	55.63	TRUE
Manihot_esculenta_ICGMC2015	s02811:114223	12	8687942	55.63	TRUE
Manihot_esculenta_ICGMC2015	s02811:114682	12	8688401	55.63	TRUE
Manihot_esculenta_ICGMC2015	s02019:155068	12	9030617	56.26	TRUE
Manihot_esculenta_ICGMC2015	s00821:273152	12	9335575	54.89	TRUE
Manihot_esculenta_ICGMC2015	s00821:294809	12	9357232	58.62	TRUE
Manihot_esculenta_ICGMC2015	s10780:179878	12	9492147	56.79	TRUE
Manihot_esculenta_ICGMC2015	s10780:179938	12	9492207	56.79	TRUE
Manihot_esculenta_ICGMC2015	s11042:24866	12	9552375	55.63	TRUE
Manihot_esculenta_ICGMC2015	s11042:24868	12	9552377	55.63	TRUE
Manihot_esculenta_ICGMC2015	s11042:125671	12	9653180	58.62	TRUE
Manihot_esculenta_ICGMC2015	s11042:125678	12	9653187	58.62	TRUE
Manihot_esculenta_ICGMC2015	s01709:16081	12	9772961	58.62	TRUE
Manihot_esculenta_ICGMC2015	s01709:16350	12	9773230	58.62	TRUE
Manihot_esculenta_ICGMC2015	s01709:103967	12	9860847	58.62	TRUE
Manihot_esculenta_ICGMC2015	s01709:118571	12	9875451	58.62	TRUE
Manihot_esculenta_ICGMC2015	s01709:118837	12	9875717	58.62	TRUE
Manihot_esculenta_ICGMC2015	s01709:120993	12	9877873	58.62	TRUE
Manihot_esculenta_ICGMC2015	s01709:121381	12	9878261	58.62	TRUE
Manihot_esculenta_ICGMC2015	s02618:244177	12	10022137	58.62	TRUE
Manihot_esculenta_ICGMC2015	s02618:255660	12	10033620	58.62	TRUE
Manihot_esculenta_ICGMC2015	s02618:255664	12	10033624	58.62	TRUE
Manihot_esculenta_ICGMC2015	s02618:324414	12	10102374	61.06	TRUE
Manihot_esculenta_ICGMC2015	s02618:422907	12	10200867	61.06	TRUE
Manihot_esculenta_ICGMC2015	s02618:457479	12	10235439	81.39	TRUE
Manihot_esculenta_ICGMC2015	s03009:133608	12	10420624	62.27	TRUE
Manihot_esculenta_ICGMC2015	s03009:133660	12	10420676	62.27	TRUE
Manihot_esculenta_ICGMC2015	s00024:19083	12	10458160	62.27	TRUE
Manihot_esculenta_ICGMC2015	s08232:117538	12	10580835	62.27	TRUE
Manihot_esculenta_ICGMC2015	s08232:117772	12	10581069	62.27	TRUE
Manihot_esculenta_ICGMC2015	s12216:45468	12	10728337	63.11	TRUE
Manihot_esculenta_ICGMC2015	s12216:45728	12	10728597	63.11	TRUE
Manihot_esculenta_ICGMC2015	s00005:33325	12	10858840	73.82	TRUE
Manihot_esculenta_ICGMC2015	s00005:31954	12	10860211	73.2	TRUE
Manihot_esculenta_ICGMC2015	s00005:31936	12	10860229	79.07	TRUE
Manihot_esculenta_ICGMC2015	s00005:31640	12	10860525	79.07	TRUE
Manihot_esculenta_ICGMC2015	s00005:31601	12	10860564	73.2	TRUE
Manihot_esculenta_ICGMC2015	s00005:26426	12	10865739	73.89	TRUE
Manihot_esculenta_ICGMC2015	s00005:26425	12	10865740	73.89	TRUE
Manihot_esculenta_ICGMC2015	s09298:30538	12	10923702	74.22	TRUE
Manihot_esculenta_ICGMC2015	s08014:35222	12	11272893	75.11	TRUE
Manihot_esculenta_ICGMC2015	s08014:37500	12	11275171	75.11	TRUE
Manihot_esculenta_ICGMC2015	s08014:38670	12	11276341	75.11	TRUE
Manihot_esculenta_ICGMC2015	s09398:7683	12	11441679	76.75	TRUE
Manihot_esculenta_ICGMC2015	s09398:7714	12	11441710	76.75	TRUE
Manihot_esculenta_ICGMC2015	s09398:7730	12	11441726	76.75	TRUE
Manihot_esculenta_ICGMC2015	s09421:6837	12	11470643	78.47	TRUE
Manihot_esculenta_ICGMC2015	s09421:6847	12	11470653	78.47	TRUE
Manihot_esculenta_ICGMC2015	s09421:116476	12	11580282	85.25	TRUE
Manihot_esculenta_ICGMC2015	s05090:93246	12	11713464	78.58	TRUE
Manihot_esculenta_ICGMC2015	s00984:12267	12	11747091	79.69	TRUE
Manihot_esculenta_ICGMC2015	s10806:61138	12	12046653	82.85	TRUE
Manihot_esculenta_ICGMC2015	s11364:109841	12	12163078	85.5	TRUE
Manihot_esculenta_ICGMC2015	s11364:109870	12	12163107	85.5	TRUE
Manihot_esculenta_ICGMC2015	s11364:109871	12	12163108	85.5	TRUE
Manihot_esculenta_ICGMC2015	s10441:23722	12	12250421	85.5	TRUE
Manihot_esculenta_ICGMC2015	s12587:236839	12	12586663	84.94	TRUE
Manihot_esculenta_ICGMC2015	s12587:523883	12	12873707	85.5	TRUE
Manihot_esculenta_ICGMC2015	s12587:524091	12	12873915	85.5	TRUE
Manihot_esculenta_ICGMC2015	s05524:129486	12	13071072	85.72	TRUE
Manihot_esculenta_ICGMC2015	s05524:129494	12	13071080	85.72	TRUE
Manihot_esculenta_ICGMC2015	s02829:113329	12	13198757	85.72	TRUE
Manihot_esculenta_ICGMC2015	s02829:113336	12	13198764	85.72	TRUE
Manihot_esculenta_ICGMC2015	s00026:197224	12	13422792	86.36	TRUE
Manihot_esculenta_ICGMC2015	s00026:197706	12	13423274	86.36	TRUE
Manihot_esculenta_ICGMC2015	s00026:197712	12	13423280	86.36	TRUE
Manihot_esculenta_ICGMC2015	s00026:197736	12	13423304	86.36	TRUE
Manihot_esculenta_ICGMC2015	s00026:197762	12	13423330	86.65	TRUE
Manihot_esculenta_ICGMC2015	s00026:210788	12	13436356	86.65	TRUE
Manihot_esculenta_ICGMC2015	s09837:61691	12	13534824	86.36	TRUE
Manihot_esculenta_ICGMC2015	s09837:61745	12	13534878	86.36	TRUE
Manihot_esculenta_ICGMC2015	s08883:36998	12	13655005	86.36	TRUE
Manihot_esculenta_ICGMC2015	s08883:37011	12	13655018	86.36	TRUE
Manihot_esculenta_ICGMC2015	s08883:37450	12	13655457	86.36	TRUE
Manihot_esculenta_ICGMC2015	s08883:37497	12	13655504	86.36	TRUE
Manihot_esculenta_ICGMC2015	s01232:19166	12	13729227	86.36	TRUE
Manihot_esculenta_ICGMC2015	s01232:19193	12	13729254	86.36	TRUE
Manihot_esculenta_ICGMC2015	s01232:19375	12	13729436	86.36	TRUE
Manihot_esculenta_ICGMC2015	s01232:19401	12	13729462	86.36	TRUE
Manihot_esculenta_ICGMC2015	s01232:28094	12	13738155	86.36	TRUE
Manihot_esculenta_ICGMC2015	s01232:28098	12	13738159	86.36	TRUE
Manihot_esculenta_ICGMC2015	s01232:28108	12	13738169	86.36	TRUE
Manihot_esculenta_ICGMC2015	s01232:28456	12	13738517	86.94	TRUE
Manihot_esculenta_ICGMC2015	s01232:28457	12	13738518	86.94	TRUE
Manihot_esculenta_ICGMC2015	s01232:31773	12	13741834	86.94	TRUE
Manihot_esculenta_ICGMC2015	s06983:122030	12	13818360	86.36	TRUE
Manihot_esculenta_ICGMC2015	s06983:122034	12	13818364	86.36	TRUE
Manihot_esculenta_ICGMC2015	s06983:308778	12	14005108	88.72	TRUE
Manihot_esculenta_ICGMC2015	s02415:178698	12	14139595	86.65	TRUE
Manihot_esculenta_ICGMC2015	s02415:178337	12	14139956	86.65	TRUE
Manihot_esculenta_ICGMC2015	s02415:178315	12	14139978	86.65	TRUE
Manihot_esculenta_ICGMC2015	s02415:70625	12	14247668	86.65	TRUE
Manihot_esculenta_ICGMC2015	s02415:70597	12	14247696	86.65	TRUE
Manihot_esculenta_ICGMC2015	s02415:70590	12	14247703	86.65	TRUE
Manihot_esculenta_ICGMC2015	s02415:70411	12	14247882	86.65	TRUE
Manihot_esculenta_ICGMC2015	s02415:70406	12	14247887	85.79	TRUE
Manihot_esculenta_ICGMC2015	s02415:70380	12	14247913	86.94	TRUE
Manihot_esculenta_ICGMC2015	s03513:115887	12	14435179	86.65	TRUE
Manihot_esculenta_ICGMC2015	s03513:115892	12	14435184	86.65	TRUE
Manihot_esculenta_ICGMC2015	s03513:116161	12	14435453	86.65	TRUE
Manihot_esculenta_ICGMC2015	s03513:122993	12	14442285	86.94	TRUE
Manihot_esculenta_ICGMC2015	s09624:32136	12	14494856	77.08	TRUE
Manihot_esculenta_ICGMC2015	s09624:41536	12	14504256	86.65	TRUE
Manihot_esculenta_ICGMC2015	s09624:41549	12	14504269	86.65	TRUE
Manihot_esculenta_ICGMC2015	s09624:41564	12	14504284	86.65	TRUE
Manihot_esculenta_ICGMC2015	s09624:41577	12	14504297	86.65	TRUE
Manihot_esculenta_ICGMC2015	s09624:41855	12	14504575	86.65	TRUE
Manihot_esculenta_ICGMC2015	s09624:41867	12	14504587	86.65	TRUE
Manihot_esculenta_ICGMC2015	s12370:17251	12	14587446	86.65	TRUE
Manihot_esculenta_ICGMC2015	s10960:110146	12	14730537	86.65	TRUE
Manihot_esculenta_ICGMC2015	s11369:24003	12	14818940	86.65	TRUE
Manihot_esculenta_ICGMC2015	s11369:24035	12	14818972	86.65	TRUE
Manihot_esculenta_ICGMC2015	s11369:24040	12	14818977	86.65	TRUE
Manihot_esculenta_ICGMC2015	s11369:24328	12	14819265	86.65	TRUE
Manihot_esculenta_ICGMC2015	s00522:193955	12	14971589	86.65	TRUE
Manihot_esculenta_ICGMC2015	s00522:199608	12	14977242	86.65	TRUE
Manihot_esculenta_ICGMC2015	s06630:74373	12	15050870	86.65	TRUE
Manihot_esculenta_ICGMC2015	s06630:21343	12	15103900	86.94	TRUE
Manihot_esculenta_ICGMC2015	s05676:69124	12	15195366	86.94	TRUE
Manihot_esculenta_ICGMC2015	s04129:36745	12	15254890	86.94	TRUE
Manihot_esculenta_ICGMC2015	s04129:37582	12	15255727	86.94	TRUE
Manihot_esculenta_ICGMC2015	s12450:126289	12	15427388	86.94	TRUE
Manihot_esculenta_ICGMC2015	s12450:126304	12	15427403	86.94	TRUE
Manihot_esculenta_ICGMC2015	s12450:129177	12	15430276	86.94	TRUE
Manihot_esculenta_ICGMC2015	s12450:290952	12	15592051	86.94	TRUE
Manihot_esculenta_ICGMC2015	s12450:290970	12	15592069	86.94	TRUE
Manihot_esculenta_ICGMC2015	s12450:290997	12	15592096	86.94	TRUE
Manihot_esculenta_ICGMC2015	s12450:291277	12	15592376	86.94	TRUE
Manihot_esculenta_ICGMC2015	s12450:292892	12	15593991	86.94	TRUE
Manihot_esculenta_ICGMC2015	s12450:292924	12	15594023	86.94	TRUE
Manihot_esculenta_ICGMC2015	s12450:293275	12	15594374	86.94	TRUE
Manihot_esculenta_ICGMC2015	s01056:62549	12	15778852	86.94	TRUE
Manihot_esculenta_ICGMC2015	s04111:13477	12	15793875	86.94	TRUE
Manihot_esculenta_ICGMC2015	s12185:103510	12	15902216	86.94	TRUE
Manihot_esculenta_ICGMC2015	s03743:66613	12	16073029	88.27	TRUE
Manihot_esculenta_ICGMC2015	s03743:66920	12	16073336	88.27	TRUE
Manihot_esculenta_ICGMC2015	s03743:142262	12	16148678	88.93	TRUE
Manihot_esculenta_ICGMC2015	s03743:142285	12	16148701	88.93	TRUE
Manihot_esculenta_ICGMC2015	s05471:124151	12	16305362	88.74	TRUE
Manihot_esculenta_ICGMC2015	s01046:433059	12	16404183	88.93	TRUE
Manihot_esculenta_ICGMC2015	s01046:433057	12	16404185	88.93	TRUE
Manihot_esculenta_ICGMC2015	s01046:429308	12	16407934	95.14	TRUE
Manihot_esculenta_ICGMC2015	s01046:293941	12	16543301	91.74	TRUE
Manihot_esculenta_ICGMC2015	s01046:25650	12	16811592	91.13	TRUE
Manihot_esculenta_ICGMC2015	s08083:67874	12	16906115	92.77	TRUE
Manihot_esculenta_ICGMC2015	s00174:17119	12	16941068	94.41	TRUE
Manihot_esculenta_ICGMC2015	s00174:17314	12	16941263	94.41	TRUE
Manihot_esculenta_ICGMC2015	s00174:17323	12	16941272	94.41	TRUE
Manihot_esculenta_ICGMC2015	s00174:17332	12	16941281	94.41	TRUE
Manihot_esculenta_ICGMC2015	s00174:17333	12	16941282	94.41	TRUE
Manihot_esculenta_ICGMC2015	s10878:8392	12	16973071	96.02	TRUE
Manihot_esculenta_ICGMC2015	s10878:67103	12	17031782	96.02	TRUE
Manihot_esculenta_ICGMC2015	s10878:67119	12	17031798	96.02	TRUE
Manihot_esculenta_ICGMC2015	s10878:67380	12	17032059	96.02	TRUE
Manihot_esculenta_ICGMC2015	s10878:112535	12	17077214	96.02	TRUE
Manihot_esculenta_ICGMC2015	s10878:112588	12	17077267	96.02	TRUE
Manihot_esculenta_ICGMC2015	s10878:114425	12	17079104	96.02	TRUE
Manihot_esculenta_ICGMC2015	s10878:114427	12	17079106	96.02	TRUE
Manihot_esculenta_ICGMC2015	s10878:294848	12	17259527	96.13	TRUE
Manihot_esculenta_ICGMC2015	s10878:317226	12	17281905	96.02	TRUE
Manihot_esculenta_ICGMC2015	s10878:454441	12	17419120	98.49	TRUE
Manihot_esculenta_ICGMC2015	s10878:531267	12	17495946	100.04	TRUE
Manihot_esculenta_ICGMC2015	s10878:531499	12	17496178	100.04	TRUE
Manihot_esculenta_ICGMC2015	s10878:566140	12	17530819	98.93	TRUE
Manihot_esculenta_ICGMC2015	s10878:568472	12	17533151	98.49	TRUE
Manihot_esculenta_ICGMC2015	s10878:568824	12	17533503	98.49	TRUE
Manihot_esculenta_ICGMC2015	s10878:568865	12	17533544	98.49	TRUE
Manihot_esculenta_ICGMC2015	s10878:572180	12	17536859	98.93	TRUE
Manihot_esculenta_ICGMC2015	s12248:11695	12	17647307	96.02	TRUE
Manihot_esculenta_ICGMC2015	s12248:12009	12	17647621	102.89	TRUE
Manihot_esculenta_ICGMC2015	s12622:54066	12	17875008	100.94	TRUE
Manihot_esculenta_ICGMC2015	s12622:202170	12	18023112	100.94	TRUE
Manihot_esculenta_ICGMC2015	s12622:257256	12	18078198	100.94	TRUE
Manihot_esculenta_ICGMC2015	s07220:7940	12	18154437	100.94	TRUE
Manihot_esculenta_ICGMC2015	s07220:8186	12	18154683	101.37	TRUE
Manihot_esculenta_ICGMC2015	s07996:367961	12	18180399	100.94	TRUE
Manihot_esculenta_ICGMC2015	s07996:340268	12	18208092	100.94	TRUE
Manihot_esculenta_ICGMC2015	s07996:290492	12	18257868	100.94	TRUE
Manihot_esculenta_ICGMC2015	s07996:233582	12	18314778	102.66	TRUE
Manihot_esculenta_ICGMC2015	s07996:233570	12	18314790	102.66	TRUE
Manihot_esculenta_ICGMC2015	s07996:225759	12	18322601	102.98	TRUE
Manihot_esculenta_ICGMC2015	s07996:107861	12	18440499	103.13	TRUE
Manihot_esculenta_ICGMC2015	s07996:107859	12	18440501	103.13	TRUE
Manihot_esculenta_ICGMC2015	s07996:107298	12	18441062	103.13	TRUE
Manihot_esculenta_ICGMC2015	s07996:96074	12	18452286	102.93	TRUE
Manihot_esculenta_ICGMC2015	s07996:51668	12	18496692	106.26	TRUE
Manihot_esculenta_ICGMC2015	s07996:37978	12	18510382	106.07	TRUE
Manihot_esculenta_ICGMC2015	s02969:7097	12	18556456	100.94	TRUE
Manihot_esculenta_ICGMC2015	s02969:25740	12	18575099	106.5	TRUE
Manihot_esculenta_ICGMC2015	s02969:25773	12	18575132	106.5	TRUE
Manihot_esculenta_ICGMC2015	s02969:31553	12	18580912	106.5	TRUE
Manihot_esculenta_ICGMC2015	s02969:44021	12	18593380	106.5	TRUE
Manihot_esculenta_ICGMC2015	s02969:112211	12	18661570	107.67	TRUE
Manihot_esculenta_ICGMC2015	s02969:112611	12	18661970	106.93	TRUE
Manihot_esculenta_ICGMC2015	s02969:120354	12	18669713	107.32	TRUE
Manihot_esculenta_ICGMC2015	s02969:166596	12	18715955	106.5	TRUE
Manihot_esculenta_ICGMC2015	s02969:166808	12	18716167	108.05	TRUE
Manihot_esculenta_ICGMC2015	s02969:199349	12	18748708	108.45	TRUE
Manihot_esculenta_ICGMC2015	s02969:199359	12	18748718	108.45	TRUE
Manihot_esculenta_ICGMC2015	s02969:199739	12	18749098	109.68	TRUE
Manihot_esculenta_ICGMC2015	s02969:212418	12	18761777	108.45	TRUE
Manihot_esculenta_ICGMC2015	s02969:212435	12	18761794	108.45	TRUE
Manihot_esculenta_ICGMC2015	s02969:273446	12	18822805	109.29	TRUE
Manihot_esculenta_ICGMC2015	s03787:52247	12	18934763	110.66	TRUE
Manihot_esculenta_ICGMC2015	s03787:52571	12	18935087	110.66	TRUE
Manihot_esculenta_ICGMC2015	s03787:64646	12	18947162	110.66	TRUE
Manihot_esculenta_ICGMC2015	s03787:65017	12	18947533	110.66	TRUE
Manihot_esculenta_ICGMC2015	s03787:73081	12	18955597	110.66	TRUE
Manihot_esculenta_ICGMC2015	s03787:73089	12	18955605	110.66	TRUE
Manihot_esculenta_ICGMC2015	s03787:73110	12	18955626	110.66	TRUE
Manihot_esculenta_ICGMC2015	s03787:73325	12	18955841	110.66	TRUE
Manihot_esculenta_ICGMC2015	s03787:78194	12	18960710	110.66	TRUE
Manihot_esculenta_ICGMC2015	s03787:78254	12	18960770	110.66	TRUE
Manihot_esculenta_ICGMC2015	s03787:78501	12	18961017	110.66	TRUE
Manihot_esculenta_ICGMC2015	s03368:23796	12	19094612	111.93	TRUE
Manihot_esculenta_ICGMC2015	s03368:86813	12	19157629	112.83	TRUE
Manihot_esculenta_ICGMC2015	s09894:63834	12	19240977	112.6	TRUE
Manihot_esculenta_ICGMC2015	s09894:63855	12	19240998	112.97	TRUE
Manihot_esculenta_ICGMC2015	s07760:14336	12	19281898	114.35	TRUE
Manihot_esculenta_ICGMC2015	s07760:22628	12	19290190	114.77	TRUE
Manihot_esculenta_ICGMC2015	s07760:39541	12	19307103	120.19	TRUE
Manihot_esculenta_ICGMC2015	s03283:231853	12	19361684	111.93	TRUE
Manihot_esculenta_ICGMC2015	s03283:198143	12	19395394	114.77	TRUE
Manihot_esculenta_ICGMC2015	s03283:198101	12	19395436	114.77	TRUE
Manihot_esculenta_ICGMC2015	s03283:130672	12	19462865	114.77	TRUE
Manihot_esculenta_ICGMC2015	s03283:130668	12	19462869	114.77	TRUE
Manihot_esculenta_ICGMC2015	s03283:130393	12	19463144	114.77	TRUE
Manihot_esculenta_ICGMC2015	s03283:124826	12	19468711	114.77	TRUE
Manihot_esculenta_ICGMC2015	s03283:124584	12	19468953	113.68	TRUE
Manihot_esculenta_ICGMC2015	s03283:124531	12	19469006	114.77	TRUE
Manihot_esculenta_ICGMC2015	s03283:108099	12	19485438	114.77	TRUE
Manihot_esculenta_ICGMC2015	s03283:107838	12	19485699	114.77	TRUE
Manihot_esculenta_ICGMC2015	s03283:91695	12	19501842	114.77	TRUE
Manihot_esculenta_ICGMC2015	s03283:88847	12	19504690	114.77	TRUE
Manihot_esculenta_ICGMC2015	s03283:66326	12	19527211	114.77	TRUE
Manihot_esculenta_ICGMC2015	s03283:66020	12	19527517	114.77	TRUE
Manihot_esculenta_ICGMC2015	s08265:1096593	12	19820099	116.04	TRUE
Manihot_esculenta_ICGMC2015	s08265:1096557	12	19820135	120	TRUE
Manihot_esculenta_ICGMC2015	s08265:1058234	12	19858458	120	TRUE
Manihot_esculenta_ICGMC2015	s08265:1053329	12	19863363	120	TRUE
Manihot_esculenta_ICGMC2015	s08265:995258	12	19921434	120	TRUE
Manihot_esculenta_ICGMC2015	s08265:987895	12	19928797	120	TRUE
Manihot_esculenta_ICGMC2015	s08265:987879	12	19928813	120	TRUE
Manihot_esculenta_ICGMC2015	s08265:987615	12	19929077	121.87	TRUE
Manihot_esculenta_ICGMC2015	s08265:972625	12	19944067	120	TRUE
Manihot_esculenta_ICGMC2015	s08265:972575	12	19944117	120	TRUE
Manihot_esculenta_ICGMC2015	s08265:969080	12	19947612	121.87	TRUE
Manihot_esculenta_ICGMC2015	s08265:969062	12	19947630	121.87	TRUE
Manihot_esculenta_ICGMC2015	s08265:969060	12	19947632	121.87	TRUE
Manihot_esculenta_ICGMC2015	s08265:969034	12	19947658	121.87	TRUE
Manihot_esculenta_ICGMC2015	s08265:834942	12	20081750	121.87	TRUE
Manihot_esculenta_ICGMC2015	s08265:834628	12	20082064	121.87	TRUE
Manihot_esculenta_ICGMC2015	s08265:774479	12	20142213	121.87	TRUE
Manihot_esculenta_ICGMC2015	s08265:649021	12	20267671	123.24	TRUE
Manihot_esculenta_ICGMC2015	s08265:584052	12	20332640	124.42	TRUE
Manihot_esculenta_ICGMC2015	s08265:583761	12	20332931	123.24	TRUE
Manihot_esculenta_ICGMC2015	s08265:539107	12	20377585	125.65	TRUE
Manihot_esculenta_ICGMC2015	s08265:525398	12	20391294	124.95	TRUE
Manihot_esculenta_ICGMC2015	s08265:525373	12	20391319	124.95	TRUE
Manihot_esculenta_ICGMC2015	s08265:506184	12	20410508	126.33	TRUE
Manihot_esculenta_ICGMC2015	s08265:506178	12	20410514	126.33	TRUE
Manihot_esculenta_ICGMC2015	s08265:506110	12	20410582	126.33	TRUE
Manihot_esculenta_ICGMC2015	s08265:505767	12	20410925	126.33	TRUE
Manihot_esculenta_ICGMC2015	s08265:505730	12	20410962	126.43	TRUE
Manihot_esculenta_ICGMC2015	s08265:492278	12	20424414	126.33	TRUE
Manihot_esculenta_ICGMC2015	s08265:488630	12	20428062	126.33	TRUE
Manihot_esculenta_ICGMC2015	s08265:466037	12	20450655	126.33	TRUE
Manihot_esculenta_ICGMC2015	s08265:466000	12	20450692	125.65	TRUE
Manihot_esculenta_ICGMC2015	s08265:465645	12	20451047	125.65	TRUE
Manihot_esculenta_ICGMC2015	s08265:451424	12	20465268	126.33	TRUE
Manihot_esculenta_ICGMC2015	s08265:451144	12	20465548	126.33	TRUE
Manihot_esculenta_ICGMC2015	s08265:451135	12	20465557	126.33	TRUE
Manihot_esculenta_ICGMC2015	s08265:445532	12	20471160	123.24	TRUE
Manihot_esculenta_ICGMC2015	s08265:445480	12	20471212	123.24	TRUE
Manihot_esculenta_ICGMC2015	s08265:440483	12	20476209	126.43	TRUE
Manihot_esculenta_ICGMC2015	s08265:440234	12	20476458	126.43	TRUE
Manihot_esculenta_ICGMC2015	s08265:404397	12	20512295	123.24	TRUE
Manihot_esculenta_ICGMC2015	s08265:404356	12	20512336	123.24	TRUE
Manihot_esculenta_ICGMC2015	s08265:404353	12	20512339	123.24	TRUE
Manihot_esculenta_ICGMC2015	s08265:404340	12	20512352	123.24	TRUE
Manihot_esculenta_ICGMC2015	s08265:382647	12	20534045	125.65	TRUE
Manihot_esculenta_ICGMC2015	s08265:382435	12	20534257	126.43	TRUE
Manihot_esculenta_ICGMC2015	s08265:344582	12	20572110	126.43	TRUE
Manihot_esculenta_ICGMC2015	s08265:275813	12	20640879	126.43	TRUE
Manihot_esculenta_ICGMC2015	s08265:262992	12	20653700	126.43	TRUE
Manihot_esculenta_ICGMC2015	s08265:262796	12	20653896	126.43	TRUE
Manihot_esculenta_ICGMC2015	s08265:262779	12	20653913	126.43	TRUE
Manihot_esculenta_ICGMC2015	s08265:262775	12	20653917	126.43	TRUE
Manihot_esculenta_ICGMC2015	s08265:262770	12	20653922	126.43	TRUE
Manihot_esculenta_ICGMC2015	s08265:260262	12	20656430	126.43	TRUE
Manihot_esculenta_ICGMC2015	s08265:260211	12	20656481	126.43	TRUE
Manihot_esculenta_ICGMC2015	s08265:258473	12	20658219	126.43	TRUE
Manihot_esculenta_ICGMC2015	s08265:257992	12	20658700	126.43	TRUE
Manihot_esculenta_ICGMC2015	s08265:257944	12	20658748	126.33	TRUE
Manihot_esculenta_ICGMC2015	s08265:249365	12	20667327	126.43	TRUE
Manihot_esculenta_ICGMC2015	s08265:247931	12	20668761	126.43	TRUE
Manihot_esculenta_ICGMC2015	s08265:247888	12	20668804	126.43	TRUE
