sat	map	mkr	gen	phys	vld
Brassica_oleracea	7	Marker207684	105.77	9661749	TRUE
Brassica_oleracea	8	Marker275137	0	1708609	TRUE
Brassica_oleracea	8	Marker275142	0	866408	TRUE
Brassica_oleracea	8	Marker275246	0	2702172	TRUE
Brassica_oleracea	8	Marker279868	0	2512506	TRUE
Brassica_oleracea	8	Marker280905	0	1716009	TRUE
Brassica_oleracea	8	Marker282014	0	2737947	TRUE
Brassica_oleracea	8	Marker284387	0	5263748	TRUE
Brassica_oleracea	8	Marker284434	0	2530611	TRUE
Brassica_oleracea	8	Marker286956	0	2530919	TRUE
Brassica_oleracea	8	Marker288557	0	2706792	TRUE
Brassica_oleracea	8	Marker288586	0	2678556	TRUE
Brassica_oleracea	8	Marker289715	0	1817823	TRUE
Brassica_oleracea	8	Marker291844	0	1792851	TRUE
Brassica_oleracea	8	Marker292065	0	2605970	TRUE
Brassica_oleracea	8	Marker292940	0	2507651	TRUE
Brassica_oleracea	8	Marker294011	0	1823768	TRUE
Brassica_oleracea	8	Marker299786	0	2551094	TRUE
Brassica_oleracea	8	Marker300778	0	2772833	TRUE
Brassica_oleracea	8	Marker301576	0	1712080	TRUE
Brassica_oleracea	8	Marker302653	0	1724734	TRUE
Brassica_oleracea	8	Marker306444	0	1634298	TRUE
Brassica_oleracea	8	Marker275149	1.266	14519486	TRUE
Brassica_oleracea	8	Marker278402	1.266	7151493	TRUE
Brassica_oleracea	8	Marker278802	1.266	11246155	TRUE
Brassica_oleracea	8	Marker279833	1.266	5624452	TRUE
Brassica_oleracea	8	Marker280262	1.266	14579175	TRUE
Brassica_oleracea	8	Marker280500	1.266	13156013	TRUE
Brassica_oleracea	8	Marker283928	1.266	14541867	TRUE
Brassica_oleracea	8	Marker288178	1.266	14588905	TRUE
Brassica_oleracea	8	Marker293851	1.266	13897139	TRUE
Brassica_oleracea	8	Marker295113	1.266	12658731	TRUE
Brassica_oleracea	8	Marker295192	1.266	14566649	TRUE
Brassica_oleracea	8	Marker296223	1.266	5360229	TRUE
Brassica_oleracea	8	Marker299689	1.266	14399275	TRUE
Brassica_oleracea	8	Marker303250	1.266	14955033	TRUE
Brassica_oleracea	8	Marker303695	1.266	13494054	TRUE
Brassica_oleracea	8	Marker306362	1.266	6970295	TRUE
Brassica_oleracea	8	Marker277875	2.532	15051339	TRUE
Brassica_oleracea	8	Marker280350	3.798	15250144	TRUE
Brassica_oleracea	8	Marker282284	3.798	15269412	TRUE
Brassica_oleracea	8	Marker293396	3.798	15287835	TRUE
Brassica_oleracea	8	Marker293461	3.798	15138014	TRUE
Brassica_oleracea	8	Marker297750	3.798	15281723	TRUE
Brassica_oleracea	8	Marker306565	3.798	15282696	TRUE
Brassica_oleracea	8	Marker275167	5.064	15312170	TRUE
Brassica_oleracea	8	Marker284021	5.064	15300064	TRUE
Brassica_oleracea	8	Marker300635	5.064	15290078	TRUE
Brassica_oleracea	8	Marker289419	6.33	15833277	TRUE
Brassica_oleracea	8	Marker295015	6.33	15831664	TRUE
Brassica_oleracea	8	Marker280491	7.597	16602348	TRUE
Brassica_oleracea	8	Marker287004	7.597	16645679	TRUE
Brassica_oleracea	8	Marker295484	7.597	16654137	TRUE
Brassica_oleracea	8	Marker304451	7.597	16645395	TRUE
Brassica_oleracea	8	Marker305689	7.597	16645060	TRUE
Brassica_oleracea	8	Marker306096	7.597	15844060	TRUE
Brassica_oleracea	8	Marker280082	8.863	17290173	TRUE
Brassica_oleracea	8	Marker296096	8.863	16708394	TRUE
Brassica_oleracea	8	Marker296576	8.863	16654928	TRUE
Brassica_oleracea	8	Marker297610	11.396	17438150	TRUE
Brassica_oleracea	8	Marker298466	12.663	17462673	TRUE
Brassica_oleracea	8	Marker296012	13.929	17476223	TRUE
Brassica_oleracea	8	Marker289741	15.195	17535895	TRUE
Brassica_oleracea	8	Marker290590	16.461	17539094	TRUE
Brassica_oleracea	8	Marker277304	17.727	17658282	TRUE
Brassica_oleracea	8	Marker289990	17.727	17756870	TRUE
Brassica_oleracea	8	Marker293930	17.727	17758838	TRUE
Brassica_oleracea	8	Marker294528	17.727	17659005	TRUE
Brassica_oleracea	8	Marker275963	18.993	17937208	TRUE
Brassica_oleracea	8	Marker277863	18.993	18038803	TRUE
Brassica_oleracea	8	Marker278352	18.993	18049024	TRUE
Brassica_oleracea	8	Marker283991	18.993	18039146	TRUE
Brassica_oleracea	8	Marker299812	18.993	18061979	TRUE
Brassica_oleracea	8	Marker305706	18.993	18038486	TRUE
Brassica_oleracea	8	Marker306302	18.993	18038101	TRUE
Brassica_oleracea	8	Marker306412	18.993	18006502	TRUE
Brassica_oleracea	8	Marker275190	20.259	18141567	TRUE
Brassica_oleracea	8	Marker297964	20.259	18068268	TRUE
Brassica_oleracea	8	Marker307002	20.259	18236811	TRUE
Brassica_oleracea	8	Marker303177	21.525	18426309	TRUE
Brassica_oleracea	8	Marker304957	21.525	18469238	TRUE
Brassica_oleracea	8	Marker277542	22.791	18609062	TRUE
Brassica_oleracea	8	Marker283871	22.791	18564078	TRUE
Brassica_oleracea	8	Marker286371	22.791	18548839	TRUE
Brassica_oleracea	8	Marker288961	22.791	18633969	TRUE
Brassica_oleracea	8	Marker294050	22.791	18607771	TRUE
Brassica_oleracea	8	Marker295157	22.791	18581090	TRUE
Brassica_oleracea	8	Marker303883	22.791	18506814	TRUE
Brassica_oleracea	8	Marker292928	25.325	19502774	TRUE
Brassica_oleracea	8	Marker298581	25.325	18920013	TRUE
Brassica_oleracea	8	Marker275191	26.591	19649682	TRUE
Brassica_oleracea	8	Marker289805	26.591	19528584	TRUE
Brassica_oleracea	8	Marker292501	26.591	19563398	TRUE
Brassica_oleracea	8	Marker292741	26.591	19529348	TRUE
Brassica_oleracea	8	Marker305047	26.591	19619645	TRUE
Brassica_oleracea	8	Marker285666	29.125	19925603	TRUE
Brassica_oleracea	8	Marker306954	30.391	20161957	TRUE
Brassica_oleracea	8	Marker274590	31.657	20500749	TRUE
Brassica_oleracea	8	Marker277758	31.657	22018549	TRUE
Brassica_oleracea	8	Marker279967	31.657	20740683	TRUE
Brassica_oleracea	8	Marker286267	31.657	20973997	TRUE
Brassica_oleracea	8	Marker288769	31.657	20742682	TRUE
Brassica_oleracea	8	Marker297031	31.657	20725797	TRUE
Brassica_oleracea	8	Marker298271	31.657	20881857	TRUE
Brassica_oleracea	8	Marker301908	31.657	21215027	TRUE
Brassica_oleracea	8	Marker302356	31.657	21801950	TRUE
Brassica_oleracea	8	Marker305806	31.657	20200753	TRUE
Brassica_oleracea	8	Marker306052	31.657	21208679	TRUE
Brassica_oleracea	8	Marker281219	32.923	22225056	TRUE
Brassica_oleracea	8	Marker294685	32.923	22257284	TRUE
Brassica_oleracea	8	Marker299819	32.923	22221458	TRUE
Brassica_oleracea	8	Marker307138	32.923	22250868	TRUE
Brassica_oleracea	8	Marker282954	34.189	22996694	TRUE
Brassica_oleracea	8	Marker301522	34.189	22307883	TRUE
Brassica_oleracea	8	Marker274108	35.455	24161035	TRUE
Brassica_oleracea	8	Marker275337	35.455	24841135	TRUE
Brassica_oleracea	8	Marker283524	35.455	24519422	TRUE
Brassica_oleracea	8	Marker286066	35.455	24888222	TRUE
Brassica_oleracea	8	Marker288176	35.455	24289806	TRUE
Brassica_oleracea	8	Marker297401	35.455	24715481	TRUE
Brassica_oleracea	8	Marker298755	35.455	24531268	TRUE
Brassica_oleracea	8	Marker299161	35.455	26862435	TRUE
Brassica_oleracea	8	Marker300964	35.455	24655011	TRUE
Brassica_oleracea	8	Marker302121	35.455	24538958	TRUE
Brassica_oleracea	8	Marker304409	35.455	24447963	TRUE
Brassica_oleracea	8	Marker304914	35.455	24849882	TRUE
Brassica_oleracea	8	Marker305200	35.455	24866727	TRUE
Brassica_oleracea	8	Marker276236	36.722	27065727	TRUE
Brassica_oleracea	8	Marker282923	36.722	26983629	TRUE
Brassica_oleracea	8	Marker275101	37.988	27904791	TRUE
Brassica_oleracea	8	Marker275315	37.988	27931949	TRUE
Brassica_oleracea	8	Marker276765	37.988	27421363	TRUE
Brassica_oleracea	8	Marker278876	37.988	27627715	TRUE
Brassica_oleracea	8	Marker281251	37.988	27871037	TRUE
Brassica_oleracea	8	Marker282332	37.988	27798505	TRUE
Brassica_oleracea	8	Marker285469	37.988	27466116	TRUE
Brassica_oleracea	8	Marker285618	37.988	27514794	TRUE
Brassica_oleracea	8	Marker286293	37.988	28060584	TRUE
Brassica_oleracea	8	Marker289971	37.988	27105938	TRUE
Brassica_oleracea	8	Marker291993	37.988	27531864	TRUE
Brassica_oleracea	8	Marker292428	37.988	27931566	TRUE
Brassica_oleracea	8	Marker295246	37.988	27478808	TRUE
Brassica_oleracea	8	Marker296180	37.988	27128526	TRUE
Brassica_oleracea	8	Marker296611	37.988	28082644	TRUE
Brassica_oleracea	8	Marker297521	37.988	27451395	TRUE
Brassica_oleracea	8	Marker297724	37.988	27094681	TRUE
Brassica_oleracea	8	Marker301718	37.988	27479901	TRUE
Brassica_oleracea	8	Marker304478	37.988	27611151	TRUE
Brassica_oleracea	8	Marker305434	37.988	27494027	TRUE
Brassica_oleracea	8	Marker278713	39.254	28216561	TRUE
Brassica_oleracea	8	Marker281693	39.254	28539028	TRUE
Brassica_oleracea	8	Marker283886	39.254	28461665	TRUE
Brassica_oleracea	8	Marker286323	39.254	28280033	TRUE
Brassica_oleracea	8	Marker286719	39.254	28642306	TRUE
Brassica_oleracea	8	Marker287366	39.254	28556757	TRUE
Brassica_oleracea	8	Marker294478	39.254	28705379	TRUE
Brassica_oleracea	8	Marker296107	39.254	28312905	TRUE
Brassica_oleracea	8	Marker298327	39.254	28259318	TRUE
Brassica_oleracea	8	Marker302509	39.254	28275737	TRUE
Brassica_oleracea	8	Marker306931	39.254	28274704	TRUE
Brassica_oleracea	8	Marker282009	40.52	28938184	TRUE
Brassica_oleracea	8	Marker282151	40.52	28942168	TRUE
Brassica_oleracea	8	Marker282778	40.52	28901241	TRUE
Brassica_oleracea	8	Marker283180	40.52	28903764	TRUE
Brassica_oleracea	8	Marker285553	40.52	28892614	TRUE
Brassica_oleracea	8	Marker298353	40.52	28814955	TRUE
Brassica_oleracea	8	Marker298408	40.52	29122067	TRUE
Brassica_oleracea	8	Marker303620	40.52	28973920	TRUE
Brassica_oleracea	8	Marker306305	40.52	28783887	TRUE
Brassica_oleracea	8	Marker276731	41.786	30165804	TRUE
Brassica_oleracea	8	Marker278049	41.786	30169087	TRUE
Brassica_oleracea	8	Marker282588	41.786	29389546	TRUE
Brassica_oleracea	8	Marker297206	41.786	30152126	TRUE
Brassica_oleracea	8	Marker275410	43.052	30216737	TRUE
Brassica_oleracea	8	Marker295255	44.318	30275973	TRUE
Brassica_oleracea	8	Marker289214	45.584	30366017	TRUE
Brassica_oleracea	8	Marker304894	46.85	30381780	TRUE
Brassica_oleracea	8	Marker275670	48.116	30950870	TRUE
Brassica_oleracea	8	Marker289548	49.383	30966072	TRUE
Brassica_oleracea	8	Marker297253	49.383	31038217	TRUE
Brassica_oleracea	8	Marker283789	50.649	31060078	TRUE
Brassica_oleracea	8	Marker294197	50.649	31062441	TRUE
Brassica_oleracea	8	Marker306961	50.649	31056373	TRUE
Brassica_oleracea	8	Marker286087	51.915	31388857	TRUE
Brassica_oleracea	8	Marker287599	51.915	31281181	TRUE
Brassica_oleracea	8	Marker294996	51.915	31239240	TRUE
Brassica_oleracea	8	Marker276247	53.181	31845891	TRUE
Brassica_oleracea	8	Marker278688	53.181	31840881	TRUE
Brassica_oleracea	8	Marker279068	53.181	32432536	TRUE
Brassica_oleracea	8	Marker281640	53.181	31819144	TRUE
Brassica_oleracea	8	Marker285944	53.181	31850149	TRUE
Brassica_oleracea	8	Marker297466	53.181	32639247	TRUE
Brassica_oleracea	8	Marker298883	53.181	32407345	TRUE
Brassica_oleracea	8	Marker299227	53.181	32303668	TRUE
Brassica_oleracea	8	Marker306490	53.181	32586665	TRUE
Brassica_oleracea	8	Marker281532	54.447	32960120	TRUE
Brassica_oleracea	8	Marker291000	54.447	32989208	TRUE
Brassica_oleracea	8	Marker301826	54.447	33146952	TRUE
Brassica_oleracea	8	Marker302464	54.447	32965850	TRUE
Brassica_oleracea	8	Marker281389	55.713	33773661	TRUE
Brassica_oleracea	8	Marker307016	58.247	34472436	TRUE
Brassica_oleracea	8	Marker278756	60.781	35465356	TRUE
Brassica_oleracea	8	Marker287111	60.781	35761561	TRUE
Brassica_oleracea	8	Marker290255	60.781	35561975	TRUE
Brassica_oleracea	8	Marker294714	60.781	35574551	TRUE
Brassica_oleracea	8	Marker295689	60.781	35782787	TRUE
Brassica_oleracea	8	Marker301539	63.314	35788409	TRUE
Brassica_oleracea	8	Marker281768	64.581	35832611	TRUE
Brassica_oleracea	8	Marker280623	65.847	35918657	TRUE
Brassica_oleracea	8	Marker275966	67.113	37346045	TRUE
Brassica_oleracea	8	Marker279741	67.113	37347331	TRUE
Brassica_oleracea	8	Marker281483	67.113	36502685	TRUE
Brassica_oleracea	8	Marker289517	67.113	36532961	TRUE
Brassica_oleracea	8	Marker294753	67.113	36622810	TRUE
Brassica_oleracea	8	Marker294896	67.113	36502177	TRUE
Brassica_oleracea	8	Marker298480	67.113	36503840	TRUE
Brassica_oleracea	8	Marker298709	67.113	36504112	TRUE
Brassica_oleracea	8	Marker279156	68.379	38208118	TRUE
Brassica_oleracea	8	Marker297100	68.379	38197547	TRUE
Brassica_oleracea	8	Marker278334	69.645	38306616	TRUE
Brassica_oleracea	8	Marker288137	69.645	38370299	TRUE
Brassica_oleracea	8	Marker294511	69.645	38414509	TRUE
Brassica_oleracea	8	Marker283103	70.911	38518063	TRUE
Brassica_oleracea	8	Marker280042	72.177	38854141	TRUE
Brassica_oleracea	8	Marker280359	72.177	38520273	TRUE
Brassica_oleracea	8	Marker281044	72.177	38668634	TRUE
Brassica_oleracea	8	Marker285406	72.177	38598624	TRUE
Brassica_oleracea	8	Marker286095	72.177	38642564	TRUE
Brassica_oleracea	8	Marker287514	72.177	38854413	TRUE
Brassica_oleracea	8	Marker288466	72.177	38698600	TRUE
Brassica_oleracea	8	Marker294256	72.177	38702726	TRUE
Brassica_oleracea	8	Marker300677	72.177	38845737	TRUE
Brassica_oleracea	8	Marker302485	72.177	38827548	TRUE
Brassica_oleracea	8	Marker304418	72.177	38721024	TRUE
Brassica_oleracea	8	Marker305755	72.177	38708350	TRUE
Brassica_oleracea	8	Marker283337	73.443	39133187	TRUE
Brassica_oleracea	8	Marker296876	73.443	39146375	TRUE
Brassica_oleracea	8	Marker281841	74.709	39941402	TRUE
Brassica_oleracea	8	Marker294471	74.709	39942836	TRUE
Brassica_oleracea	8	Marker296254	74.709	39166415	TRUE
Brassica_oleracea	8	Marker297470	74.709	39897544	TRUE
Brassica_oleracea	8	Marker298631	74.709	39978883	TRUE
Brassica_oleracea	8	Marker299129	74.709	39161745	TRUE
Brassica_oleracea	8	Marker302338	74.709	39929684	TRUE
Brassica_oleracea	8	Marker281946	77.243	40036590	TRUE
Brassica_oleracea	8	Marker300484	77.243	40008955	TRUE
Brassica_oleracea	8	Marker278351	79.777	40574824	TRUE
Brassica_oleracea	8	Marker281465	79.777	40324531	TRUE
Brassica_oleracea	8	Marker284681	79.777	40169927	TRUE
Brassica_oleracea	8	Marker284717	79.777	40073138	TRUE
Brassica_oleracea	8	Marker285268	79.777	40093592	TRUE
Brassica_oleracea	8	Marker294827	79.777	40422975	TRUE
Brassica_oleracea	8	Marker296348	79.777	40525740	TRUE
Brassica_oleracea	8	Marker296965	79.777	40288325	TRUE
Brassica_oleracea	8	Marker297729	79.777	40251005	TRUE
Brassica_oleracea	8	Marker297863	79.777	40209381	TRUE
Brassica_oleracea	8	Marker298566	79.777	40527062	TRUE
Brassica_oleracea	8	Marker299147	79.777	40563430	TRUE
Brassica_oleracea	8	Marker274594	81.043	40690043	TRUE
Brassica_oleracea	8	Marker282753	81.043	40701544	TRUE
Brassica_oleracea	8	Marker286042	81.043	40951520	TRUE
Brassica_oleracea	8	Marker295236	81.043	40720548	TRUE
Brassica_oleracea	8	Marker296377	81.043	40960561	TRUE
Brassica_oleracea	8	Marker274721	82.309	41281382	TRUE
Brassica_oleracea	8	Marker278297	82.309	41478620	TRUE
Brassica_oleracea	8	Marker279597	82.309	41357365	TRUE
Brassica_oleracea	8	Marker292541	82.309	41408733	TRUE
Brassica_oleracea	8	Marker293184	82.309	41324051	TRUE
Brassica_oleracea	8	Marker293227	82.309	41444219	TRUE
Brassica_oleracea	8	Marker295986	82.309	41412765	TRUE
Brassica_oleracea	8	Marker296813	82.309	41443865	TRUE
Brassica_oleracea	8	Marker298229	82.309	41391518	TRUE
Brassica_oleracea	8	Marker301594	82.309	40976064	TRUE
Brassica_oleracea	8	Marker302361	82.309	41327480	TRUE
Brassica_oleracea	8	Marker304955	82.309	40978483	TRUE
Brassica_oleracea	9	Marker109340	0	39173167	TRUE
Brassica_oleracea	9	Marker114299	0	39465668	TRUE
Brassica_oleracea	9	Marker114884	0	39533328	TRUE
Brassica_oleracea	9	Marker115438	0	39587225	TRUE
Brassica_oleracea	9	Marker117937	0	39580598	TRUE
Brassica_oleracea	9	Marker118127	0	39590927	TRUE
Brassica_oleracea	9	Marker118643	0	39457824	TRUE
Brassica_oleracea	9	Marker120068	0	39151831	TRUE
Brassica_oleracea	9	Marker121269	0	39227555	TRUE
Brassica_oleracea	9	Marker125929	0	39548921	TRUE
Brassica_oleracea	9	Marker130307	0	39546113	TRUE
Brassica_oleracea	9	Marker130342	0	39172841	TRUE
Brassica_oleracea	9	Marker131065	0	39554462	TRUE
Brassica_oleracea	9	Marker131531	0	39546817	TRUE
Brassica_oleracea	9	Marker133985	0	39547168	TRUE
Brassica_oleracea	9	Marker137543	0	39588143	TRUE
Brassica_oleracea	9	Marker107376	2.534	38520866	TRUE
Brassica_oleracea	9	Marker111469	2.534	39077748	TRUE
Brassica_oleracea	9	Marker120676	2.534	38508274	TRUE
Brassica_oleracea	9	Marker122063	2.534	39077475	TRUE
Brassica_oleracea	9	Marker122338	2.534	38493710	TRUE
Brassica_oleracea	9	Marker124298	2.534	38509949	TRUE
Brassica_oleracea	9	Marker126155	2.534	39071834	TRUE
Brassica_oleracea	9	Marker127472	2.534	39076012	TRUE
Brassica_oleracea	9	Marker130622	2.534	39124056	TRUE
Brassica_oleracea	9	Marker131409	2.534	38493140	TRUE
Brassica_oleracea	9	Marker133410	2.534	38866843	TRUE
Brassica_oleracea	9	Marker118447	3.8	37708105	TRUE
Brassica_oleracea	9	Marker127108	3.8	37756290	TRUE
Brassica_oleracea	9	Marker130533	3.8	37789579	TRUE
Brassica_oleracea	9	Marker108359	6.334	37643865	TRUE
Brassica_oleracea	9	Marker134638	10.139	37521616	TRUE
Brassica_oleracea	9	Marker121888	11.405	37394667	TRUE
Brassica_oleracea	9	Marker112950	12.671	36888445	TRUE
Brassica_oleracea	9	Marker116223	12.671	37373876	TRUE
Brassica_oleracea	9	Marker124033	12.671	36480925	TRUE
Brassica_oleracea	9	Marker124035	12.671	36620256	TRUE
Brassica_oleracea	9	Marker128516	12.671	36615826	TRUE
Brassica_oleracea	9	Marker111395	13.937	36449107	TRUE
Brassica_oleracea	9	Marker135218	13.937	36453830	TRUE
Brassica_oleracea	9	Marker117901	15.203	36082614	TRUE
Brassica_oleracea	9	Marker133911	16.469	35935188	TRUE
Brassica_oleracea	9	Marker119499	19.003	35931176	TRUE
Brassica_oleracea	9	Marker109698	20.269	35802933	TRUE
Brassica_oleracea	9	Marker109829	20.269	35235827	TRUE
Brassica_oleracea	9	Marker110047	20.269	35294198	TRUE
Brassica_oleracea	9	Marker110559	20.269	33940201	TRUE
Brassica_oleracea	9	Marker111629	20.269	35281461	TRUE
Brassica_oleracea	9	Marker112140	20.269	35339602	TRUE
Brassica_oleracea	9	Marker115624	20.269	35087564	TRUE
Brassica_oleracea	9	Marker115701	20.269	35090525	TRUE
Brassica_oleracea	9	Marker116457	20.269	35303201	TRUE
Brassica_oleracea	9	Marker117726	20.269	35472714	TRUE
Brassica_oleracea	9	Marker119294	20.269	35684262	TRUE
Brassica_oleracea	9	Marker119595	20.269	33865162	TRUE
Brassica_oleracea	9	Marker123229	20.269	33899967	TRUE
Brassica_oleracea	9	Marker126283	20.269	35689038	TRUE
Brassica_oleracea	9	Marker126555	20.269	35714760	TRUE
Brassica_oleracea	9	Marker127458	20.269	33870021	TRUE
Brassica_oleracea	9	Marker132081	20.269	35317285	TRUE
Brassica_oleracea	9	Marker132973	20.269	33871679	TRUE
Brassica_oleracea	9	Marker133347	20.269	35257099	TRUE
Brassica_oleracea	9	Marker136948	20.269	35082732	TRUE
Brassica_oleracea	9	Marker118095	21.535	33832987	TRUE
Brassica_oleracea	9	Marker123803	21.535	33783519	TRUE
Brassica_oleracea	9	Marker126939	21.535	33839398	TRUE
Brassica_oleracea	9	Marker137672	21.535	33848839	TRUE
Brassica_oleracea	9	Marker108077	22.801	33755880	TRUE
Brassica_oleracea	9	Marker109671	25.335	33467952	TRUE
Brassica_oleracea	9	Marker119888	25.335	33487230	TRUE
Brassica_oleracea	9	Marker122601	25.335	33468807	TRUE
Brassica_oleracea	9	Marker129984	25.335	33549630	TRUE
Brassica_oleracea	9	Marker129662	26.601	33423900	TRUE
Brassica_oleracea	9	Marker115722	27.867	32379676	TRUE
Brassica_oleracea	9	Marker126244	27.867	32383953	TRUE
Brassica_oleracea	9	Marker107300	29.133	32302065	TRUE
Brassica_oleracea	9	Marker110839	29.133	32189060	TRUE
Brassica_oleracea	9	Marker133861	29.133	31276902	TRUE
Brassica_oleracea	9	Marker128952	34.214	30612936	TRUE
Brassica_oleracea	9	Marker125810	35.48	21544406	TRUE
Brassica_oleracea	9	Marker133500	41.843	21330982	TRUE
Brassica_oleracea	9	Marker117059	48.206	5634126	TRUE
Brassica_oleracea	9	Marker110847	49.473	5057468	TRUE
Brassica_oleracea	9	Marker136559	52.006	5047413	TRUE
Brassica_oleracea	9	Marker117542	57.087	4833406	TRUE
Brassica_oleracea	9	Marker107006	59.621	3309997	TRUE
Brassica_oleracea	9	Marker116315	59.621	4829349	TRUE
Brassica_oleracea	9	Marker116774	59.621	3937759	TRUE
Brassica_oleracea	9	Marker119441	59.621	3183431	TRUE
Brassica_oleracea	9	Marker120525	59.621	4003650	TRUE
Brassica_oleracea	9	Marker121190	59.621	4169609	TRUE
Brassica_oleracea	9	Marker122249	59.621	3154889	TRUE
Brassica_oleracea	9	Marker126581	59.621	3205877	TRUE
Brassica_oleracea	9	Marker128183	59.621	4006996	TRUE
Brassica_oleracea	9	Marker130434	59.621	3912611	TRUE
Brassica_oleracea	9	Marker130464	59.621	3260065	TRUE
Brassica_oleracea	9	Marker135211	59.621	4518297	TRUE
Brassica_oleracea	9	Marker118387	60.887	3120186	TRUE
Brassica_oleracea	9	Marker136899	60.887	3116519	TRUE
Brassica_oleracea	9	Marker110900	64.692	2974864	TRUE
Brassica_oleracea	9	Marker127269	64.692	3115965	TRUE
Brassica_oleracea	9	Marker138282	64.692	2955983	TRUE
Brassica_oleracea	9	Marker120617	65.958	2745742	TRUE
Brassica_oleracea	9	Marker125249	65.958	2882517	TRUE
Brassica_oleracea	9	Marker137276	65.958	2879518	TRUE
Brassica_oleracea	9	Marker116595	67.224	2486982	TRUE
Brassica_oleracea	9	Marker136485	67.224	2444272	TRUE
Brassica_oleracea	9	Marker130857	69.758	2439470	TRUE
Brassica_oleracea	9	Marker137449	69.758	2421670	TRUE
Brassica_oleracea	9	Marker108747	71.024	2015032	TRUE
Brassica_oleracea	9	Marker113917	71.024	2211393	TRUE
Brassica_oleracea	9	Marker114484	71.024	2107261	TRUE
Brassica_oleracea	9	Marker116640	71.024	1970160	TRUE
Brassica_oleracea	9	Marker121880	71.024	2303621	TRUE
Brassica_oleracea	9	Marker130673	71.024	2244264	TRUE
Brassica_oleracea	9	Marker131964	71.024	2344986	TRUE
Brassica_oleracea	9	Marker134570	71.024	2015386	TRUE
Brassica_oleracea	9	Marker136188	71.024	2194699	TRUE
Brassica_oleracea	9	Marker132140	72.29	1965562	TRUE
Brassica_oleracea	9	Marker133205	72.29	1953099	TRUE
Brassica_oleracea	9	Marker107008	73.556	1244335	TRUE
Brassica_oleracea	9	Marker109726	73.556	1376649	TRUE
Brassica_oleracea	9	Marker113624	73.556	1778521	TRUE
Brassica_oleracea	9	Marker115444	73.556	1665022	TRUE
Brassica_oleracea	9	Marker115899	73.556	1657934	TRUE
Brassica_oleracea	9	Marker121309	73.556	1652102	TRUE
Brassica_oleracea	9	Marker125068	73.556	1189275	TRUE
Brassica_oleracea	9	Marker126993	73.556	1664731	TRUE
Brassica_oleracea	9	Marker129187	73.556	1246414	TRUE
Brassica_oleracea	9	Marker129314	73.556	1725304	TRUE
Brassica_oleracea	9	Marker133027	73.556	1394560	TRUE
Brassica_oleracea	9	Marker133543	73.556	1927306	TRUE
Brassica_oleracea	9	Marker134291	73.556	1195761	TRUE
Brassica_oleracea	9	Marker108943	74.822	543310	TRUE
Brassica_oleracea	9	Marker109045	74.822	1087906	TRUE
Brassica_oleracea	9	Marker110583	74.822	522799	TRUE
Brassica_oleracea	9	Marker116808	74.822	403929	TRUE
Brassica_oleracea	9	Marker117309	74.822	242623	TRUE
Brassica_oleracea	9	Marker120160	74.822	538876	TRUE
Brassica_oleracea	9	Marker122734	74.822	454389	TRUE
Brassica_oleracea	9	Marker126052	74.822	347112	TRUE
Brassica_oleracea	9	Marker132144	74.822	479493	TRUE
Brassica_oleracea	9	Marker134077	74.822	540112	TRUE
Brassica_oleracea	9	Marker134438	74.822	1077547	TRUE
Brassica_oleracea	9	Marker135734	74.822	1008444	TRUE
